Transaction ID,Date,Customer ID,Customer Age,Customer Gender,Membership Status,Product Name,Category,Quantity Sold,Unit Price,Discount Applied (%),Total Sales,Payment Method,Store Location
673d366c-2de0-4c12-ad35-6bd1058c9078,2024-12-18,1885,74,Male,Gold,Laptop,Electronics,2,166.96,0,333.92,Debit Card,New York
17cc9341-c3ce-4959-b5cc-dfc25a1e4aef,2023-10-08,1528,35,Female,Platinum,Self-Help,Books,6,245.2,15,1250.52,Cash,Miami
b27bfe47-a104-4778-a271-7817470f6764,2023-02-27,5034,63,Male,Regular,Non-Fiction,Books,10,724.16,10,6517.44,Cash,Houston
26cd124c-a8d8-4e42-ba7f-3a292ff5d671,2022-11-27,3979,53,Female,Regular,Blender,Home & Kitchen,7,627.48,20,3513.89,Credit Card,Houston
1f9abdec-7a42-4432-885a-a0fcbd1a590a,2024-11-19,8022,37,Non-Binary,Regular,Science,Books,5,656.7,5,3119.32,Debit Card,Los Angeles
c324e109-dff5-42b3-b5b0-f7890aa8db48,2023-07-30,5272,32,Female,Platinum,Non-Fiction,Books,9,43.38,15,331.86,Cash,Houston
87e6ad17-9a0c-4ce8-b1fe-a7bae38d3828,2023-02-13,7920,47,Female,Gold,Coffee Maker,Home & Kitchen,2,422.27,5,802.31,Cash,Chicago
e022e1d9-732a-419e-9f1c-4b5c734dcf13,2023-08-13,4204,40,Non-Binary,Gold,Non-Fiction,Books,6,14.65,15,74.72,PayPal,New York
45b58b42-308f-4dde-9645-f09eb316b808,2023-09-24,3289,36,Non-Binary,Platinum,Jeans,Clothing,2,641.43,5,1218.72,PayPal,Houston
d0a75024-2754-43d6-9c33-ddf9f708e837,2024-05-11,7177,67,Male,Regular,Yoga Mat,Sports,1,525.22,0,525.22,Credit Card,Miami
2df524a0-14fa-45ff-b112-be5c80856e8d,2023-03-31,1832,68,Non-Binary,Silver,Jacket,Clothing,8,409.33,5,3110.91,Cash,Miami
e8472011-9dec-4dab-a5bd-546d9c50650f,2022-09-12,3891,71,Non-Binary,Regular,Lego Set,Toys,10,793.7,10,7143.3,Cash,Houston
cc886bf5-2fba-4470-ab3c-b6a9471117b3,2023-02-25,6430,28,Male,Platinum,Smartwatch,Electronics,9,58.58,0,527.22,Credit Card,Los Angeles
b992319e-0b13-4077-b224-ac39adc43706,2022-03-29,4039,33,Male,Regular,Puzzle,Toys,8,18.67,0,149.36,Debit Card,New York
7fed9cd4-0019-4086-8504-8e3a522ba0fa,2023-04-24,4742,23,Non-Binary,Gold,Smartwatch,Electronics,10,325.61,15,2767.69,Cash,Chicago
96105915-be6b-42be-88e8-d33a8cfb5ac7,2024-07-21,9652,69,Male,Gold,T-shirt,Clothing,3,156.24,20,374.98,Debit Card,Chicago
a09165c2-a601-4113-87eb-dde9d8129818,2022-07-10,4856,69,Female,Platinum,Smartwatch,Electronics,3,745.51,10,2012.88,PayPal,Miami
30ba6637-1574-479a-bff7-998c2d599bd4,2024-10-23,9485,49,Female,Silver,Blender,Home & Kitchen,9,831.61,10,6736.04,Debit Card,New York
fcf29874-635c-4506-8bbc-828fabf9cf5d,2023-02-17,5229,52,Non-Binary,Platinum,Sneakers,Clothing,8,339.16,10,2441.95,Debit Card,Miami
55671fce-54bb-43e0-bbb5-f1a899f65e55,2023-06-12,1343,69,Male,Regular,Headphones,Electronics,8,287.33,5,2183.71,Cash,Chicago
3d355f6b-01a8-45d1-adc3-e8622aa28440,2022-05-02,2773,33,Non-Binary,Silver,Microwave,Home & Kitchen,5,730.48,20,2921.92,Debit Card,Los Angeles
92a96f37-a44e-44d1-a7e8-a724f77280e5,2022-05-04,6408,26,Female,Silver,Laptop,Electronics,9,314.03,5,2684.96,PayPal,Houston
0c9315b5-2606-444e-9e02-dd1420346a1b,2024-12-26,6241,26,Female,Regular,Lego Set,Toys,1,548.94,0,548.94,PayPal,New York
42291238-9763-44aa-ad66-c2ed41345668,2022-03-17,7837,44,Male,Gold,Tennis Racket,Sports,2,872.65,5,1658.03,Debit Card,New York
52fa0b0c-c377-4c08-b582-1b50a6b27a81,2024-02-21,2149,63,Female,Gold,Smartwatch,Electronics,6,312.73,15,1594.92,PayPal,New York
abcbe8bf-8c6b-4fd1-a73a-1095917b9abf,2022-06-01,7226,74,Female,Silver,Doll,Toys,10,717.6,15,6099.6,Cash,Miami
b4f735b8-e200-4169-94fe-bc6bbb323877,2023-05-07,4400,65,Female,Silver,Jacket,Clothing,4,984.38,10,3543.77,Debit Card,Chicago
3b178bcf-72c4-4d71-9da0-039c5a2ff848,2023-06-28,8284,59,Female,Platinum,Yoga Mat,Sports,8,55.25,15,375.7,Cash,New York
b10fef25-5e86-4595-a8d6-f88ab5d1b122,2022-08-03,2654,66,Male,Regular,Self-Help,Books,2,945.76,20,1513.22,PayPal,Chicago
31004984-ff55-41cf-8710-3d3cc9786d6e,2022-05-27,3790,24,Female,Platinum,Jacket,Clothing,4,398.42,15,1354.63,Debit Card,New York
7ae7ee1c-e600-40c3-a294-dd066b3c547d,2023-12-21,4115,54,Non-Binary,Gold,Football,Sports,9,544.55,15,4165.81,Credit Card,Los Angeles
e7a3b476-413c-4d11-81c3-7a5be636404f,2023-10-12,5308,74,Male,Silver,Laptop,Electronics,9,203.91,10,1651.67,Cash,Los Angeles
d00cccc6-226f-4e35-83b4-f5bfdc7acc73,2022-05-18,9194,52,Male,Regular,Vacuum Cleaner,Home & Kitchen,7,43.23,20,242.09,Cash,Los Angeles
6d79799f-a717-45a0-9bda-38df379b04d9,2023-05-26,4590,43,Non-Binary,Platinum,Smartwatch,Electronics,9,356.3,15,2725.7,Cash,New York
c987adde-21a1-431e-ae0a-e3c534020b02,2023-07-29,2679,30,Male,Platinum,Laptop,Electronics,8,770.02,0,6160.16,Cash,Miami
e2c87782-bb6e-4505-84dc-ca8340da6744,2023-11-06,2608,74,Male,Silver,Smartphone,Electronics,8,192.27,0,1538.16,Debit Card,Miami
d85a654c-1b42-428f-82b0-3708cb3f8b62,2022-11-23,5631,26,Non-Binary,Gold,Doll,Toys,6,345.0,0,2070.0,Cash,New York
c2b4678b-c989-495f-b75f-af66aae6241c,2023-03-22,4268,47,Male,Silver,Fiction,Books,10,794.48,0,7944.8,Debit Card,Houston
a453c3b7-6f4b-4895-98c1-48d0062f7a80,2024-03-17,8214,30,Non-Binary,Regular,Dumbbells,Sports,8,818.21,15,5563.83,Credit Card,Los Angeles
7602d6c5-8ff8-42aa-a7cb-10eaf9bef110,2022-05-24,6525,50,Non-Binary,Platinum,Microwave,Home & Kitchen,4,302.83,20,969.06,Credit Card,New York
1d22e9c2-cdaa-44ca-b6d2-023b8616049f,2023-06-21,8598,30,Female,Regular,Jeans,Clothing,4,300.27,5,1141.03,Credit Card,Miami
d88fe346-de69-4f3a-be7c-8f6be2fe5419,2022-05-15,7344,29,Non-Binary,Silver,Puzzle,Toys,4,678.21,10,2441.56,PayPal,Houston
b78bbb42-279f-4a1c-8efb-398bf6fb6c3a,2024-03-26,4774,63,Non-Binary,Silver,Sneakers,Clothing,5,425.56,20,1702.24,Credit Card,Chicago
b4ccab0d-8add-4db3-a508-213eea8fbc36,2022-08-13,2064,65,Male,Gold,Microwave,Home & Kitchen,10,394.8,0,3948.0,Credit Card,Chicago
8f3683fe-7899-49be-8ad9-d5687aea2059,2023-10-30,4569,18,Female,Regular,Tennis Racket,Sports,7,555.42,20,3110.35,Debit Card,New York
8a242aa7-04aa-44d1-a350-6f8b9390263e,2024-09-01,3079,54,Female,Silver,Non-Fiction,Books,5,463.3,0,2316.5,Cash,Los Angeles
e6965d3b-3ce7-47dc-826b-7cbfb67d367e,2023-03-03,9406,42,Female,Gold,Fiction,Books,6,863.08,15,4401.71,PayPal,Los Angeles
3a9daadc-09e0-4d26-8c91-8e5ca6cdf795,2022-04-07,2150,73,Female,Platinum,Dumbbells,Sports,7,768.28,15,4571.27,Cash,Los Angeles
00254391-ca20-4d03-b88b-1e998b0f0b75,2022-07-02,2535,27,Female,Regular,Remote Car,Toys,6,134.5,20,645.6,PayPal,Chicago
fc8bb298-fcdb-4ded-a530-eb045a3e28ce,2023-02-14,3523,72,Female,Regular,Jeans,Clothing,10,824.94,0,8249.4,Credit Card,Los Angeles
290fac99-81c4-4470-8af5-2d373b111088,2022-04-19,4578,63,Male,Gold,Puzzle,Toys,4,318.62,15,1083.31,PayPal,Los Angeles
e3fbd100-e518-484a-8d31-f5b0ec6b6eb5,2023-04-23,5401,74,Non-Binary,Platinum,Football,Sports,5,641.82,0,3209.1,Cash,Houston
711ff572-a330-4b48-ba66-62018359a25a,2023-12-21,8064,36,Non-Binary,Silver,Sneakers,Clothing,4,971.11,0,3884.44,Debit Card,Los Angeles
c8df352c-bc08-4b08-95a8-f4b8bc3ac91f,2024-09-08,2908,31,Male,Silver,Dumbbells,Sports,7,835.63,5,5556.94,PayPal,New York
3ab37b3d-34e7-4dd4-a444-3ee4c0154c35,2023-11-20,2286,35,Non-Binary,Platinum,Jeans,Clothing,9,737.42,15,5641.26,Debit Card,Miami
0736dec4-78a1-439f-b4ec-0a844eb93767,2023-05-06,2418,19,Female,Regular,Blender,Home & Kitchen,10,103.19,5,980.31,Cash,Houston
29a044dc-71b8-469e-9b0f-3732c9acd2a1,2023-06-06,5325,48,Non-Binary,Regular,Smartphone,Electronics,2,35.51,20,56.82,PayPal,Los Angeles
f976f369-16ea-40b3-a8fc-fd1cc5a56fed,2024-12-07,7943,73,Male,Silver,Lego Set,Toys,4,256.37,10,922.93,PayPal,Miami
f7597a2c-44e1-4834-be1f-42e2f448b254,2024-09-24,2633,57,Non-Binary,Platinum,Coffee Maker,Home & Kitchen,10,703.19,0,7031.9,Cash,Los Angeles
12459d12-3446-4c7d-8566-c67d3e57dc37,2023-08-23,9107,32,Male,Platinum,Dumbbells,Sports,5,913.53,0,4567.65,Debit Card,Chicago
339b265a-9277-4271-951b-ed3d174bef79,2023-04-15,5584,72,Female,Silver,Smartwatch,Electronics,7,95.37,15,567.45,Credit Card,Chicago
f03cca2e-7d1b-4623-92db-4fcf3c39f738,2023-12-17,3906,51,Male,Silver,Smartwatch,Electronics,2,210.42,10,378.76,PayPal,Los Angeles
1d64da74-2378-4e35-83ac-252a90597a15,2024-06-13,8960,45,Male,Regular,Yoga Mat,Sports,3,856.43,5,2440.83,Debit Card,Chicago
78681e68-2a64-49f9-b73b-4220c31d2dcd,2023-10-07,3462,62,Non-Binary,Silver,Science,Books,10,860.87,15,7317.4,Credit Card,Los Angeles
f45098af-a4ad-44f5-8b4d-c61408e380ed,2022-11-30,2186,68,Non-Binary,Regular,Smartphone,Electronics,5,79.97,20,319.88,Credit Card,Los Angeles
409d06cb-e747-462f-8ffe-2b30918dbb2d,2023-11-23,3523,43,Male,Regular,Remote Car,Toys,1,537.5,15,456.88,Debit Card,Miami
1c4592d2-b9d5-4329-aa37-2c538bb78991,2024-05-10,1088,30,Non-Binary,Silver,Vacuum Cleaner,Home & Kitchen,4,611.69,20,1957.41,Credit Card,New York
a514f54e-638e-48ab-b4a4-7e1fa0cf504a,2023-03-01,4094,60,Non-Binary,Gold,Sneakers,Clothing,2,340.72,15,579.22,Debit Card,Houston
e3631e5f-44ac-4bc6-93c8-cd3a44d4d986,2024-07-30,8128,63,Female,Regular,Dumbbells,Sports,4,614.74,0,2458.96,Cash,Miami
0d021e38-5061-40b5-a721-a047bc7337ea,2023-07-28,5148,25,Non-Binary,Silver,Smartwatch,Electronics,9,562.16,15,4300.52,Cash,Houston
0842b6e4-3023-4d07-b651-5ad1dde629f7,2022-10-01,2926,59,Male,Platinum,Microwave,Home & Kitchen,6,213.52,10,1153.01,PayPal,Miami
80cafc5a-1395-498d-953f-239b46ba7439,2022-12-03,2198,37,Male,Gold,Smartphone,Electronics,4,681.71,20,2181.47,PayPal,Chicago
585ba1e6-1a8f-44e7-9916-7d9c26ba58e3,2024-07-01,1776,66,Male,Platinum,Lego Set,Toys,3,542.52,0,1627.56,Debit Card,New York
b070139e-1282-4584-8c5f-7065f79b3acc,2023-12-25,1015,59,Non-Binary,Platinum,Smartphone,Electronics,3,9.51,0,28.53,Credit Card,Houston
53a06ff5-5d29-4425-b6da-fb9462687f73,2023-05-12,8177,54,Non-Binary,Platinum,Jeans,Clothing,8,726.62,10,5231.66,Credit Card,Chicago
e4378232-1d47-4d53-bda1-4f504fe1d8a0,2023-08-18,5126,42,Non-Binary,Gold,Blender,Home & Kitchen,7,236.88,15,1409.44,Cash,Los Angeles
3b0283c4-c9d2-48d7-813f-468240c902d5,2022-06-19,7323,70,Female,Silver,T-shirt,Clothing,8,467.81,15,3181.11,Cash,Chicago
75faed4e-55a9-44e2-90b5-d0c190eab450,2022-04-12,3706,59,Female,Silver,Remote Car,Toys,8,63.68,0,509.44,PayPal,Chicago
9befada4-dea4-4d1e-aab6-2bf97eda2bd3,2024-12-13,7992,53,Male,Platinum,Doll,Toys,2,280.29,5,532.55,Credit Card,Los Angeles
e392b467-3eff-49ab-9a6c-8697ce0c3d30,2022-08-26,5569,54,Female,Platinum,Jeans,Clothing,2,409.21,0,818.42,Cash,Houston
cef35011-e3b0-4dcf-96a2-30dbfaaffdc8,2023-12-21,1292,62,Non-Binary,Regular,Headphones,Electronics,10,63.33,5,601.63,Credit Card,Chicago
b58e6712-4e47-4872-adda-5845225a0f03,2024-04-09,2802,43,Male,Regular,Football,Sports,1,769.67,0,769.67,PayPal,Chicago
bad4b4b6-450a-4d59-bb88-d570261fe647,2023-05-23,5740,18,Non-Binary,Platinum,Laptop,Electronics,1,890.93,0,890.93,Cash,Houston
4fc015a8-556c-485f-9184-ec33b70187ed,2025-01-12,6471,22,Female,Silver,Football,Sports,5,744.18,20,2976.72,PayPal,Houston
51c7b5e5-55cb-43f1-beef-da6d4c4218a7,2025-02-21,8319,42,Female,Gold,Microwave,Home & Kitchen,2,969.68,0,1939.36,PayPal,Miami
6ef64100-7644-4317-ad2c-0242c482d92e,2024-08-04,4137,75,Female,Regular,Remote Car,Toys,6,545.33,5,3108.38,Debit Card,Houston
f248fc09-e2ca-48b8-8e22-7aed0118bd5c,2022-05-24,3663,37,Male,Platinum,Sneakers,Clothing,10,890.96,10,8018.64,Debit Card,Chicago
14c79038-d92b-4d8f-a63e-3f4a0e99e310,2024-02-22,6100,64,Non-Binary,Gold,Doll,Toys,2,495.56,5,941.56,Cash,Los Angeles
d9d4aaed-5c1b-4b09-a41c-70ca38264090,2024-08-16,4206,58,Male,Silver,Sneakers,Clothing,4,59.4,20,190.08,Credit Card,Los Angeles
efe8332f-bc5b-44b2-b642-5e40e1f85fb0,2023-01-18,3779,52,Male,Regular,T-shirt,Clothing,7,787.26,5,5235.28,Debit Card,New York
6e3b4d0b-4e97-4513-b259-1560923419e5,2022-04-18,5322,45,Male,Regular,Puzzle,Toys,8,605.36,15,4116.45,Debit Card,Chicago
e4266e29-8529-435d-a899-9edadf07d878,2024-06-09,8953,29,Female,Silver,Fiction,Books,10,384.68,0,3846.8,Credit Card,Houston
d9a8ae70-c3ef-4b95-8dd0-525d5d2eb5ed,2022-09-16,2048,75,Non-Binary,Platinum,Doll,Toys,6,179.2,15,913.92,PayPal,Houston
7d7db1d3-2a53-491c-a34e-3fd101b921ed,2024-06-10,9676,66,Male,Silver,Puzzle,Toys,10,312.85,5,2972.07,Credit Card,New York
fdbdbfea-fc2e-4f1e-b968-7cc9b5161c6e,2024-01-10,1924,38,Female,Gold,Blender,Home & Kitchen,1,980.63,0,980.63,Cash,New York
b53c34a2-b8ba-4a75-a8b2-ade7211e4ea7,2024-05-26,8892,63,Male,Silver,Blender,Home & Kitchen,9,729.62,10,5909.92,Credit Card,Los Angeles
f181254c-fdb5-4971-9fc2-21a6d98b38bf,2024-04-02,3848,30,Non-Binary,Gold,Remote Car,Toys,10,589.05,10,5301.45,Cash,Miami
c5008388-3bac-44b6-916a-8985cd24a692,2023-12-11,8508,66,Non-Binary,Regular,Puzzle,Toys,10,213.68,5,2029.96,Cash,New York
2355966d-9bbf-45c9-be50-7bca2810b7f7,2023-02-18,7798,58,Non-Binary,Gold,Smartphone,Electronics,10,843.58,5,8014.01,Credit Card,Chicago
cc343b42-d48f-415f-89f9-115f99505683,2024-02-24,2135,71,Male,Silver,Self-Help,Books,8,367.74,20,2353.54,Cash,Los Angeles
7d67e0d5-d8b7-498b-bb7d-43b365fce3cb,2023-12-02,3102,26,Female,Platinum,Remote Car,Toys,10,844.79,0,8447.9,Cash,Chicago
186133e6-a849-4b80-b31f-ad9e068ea427,2023-01-31,9848,44,Female,Regular,Smartwatch,Electronics,2,827.82,20,1324.51,Cash,Miami
de3d54ba-51f8-4ff0-8958-fbc6fa79216e,2023-07-19,3726,21,Male,Regular,Jacket,Clothing,1,601.62,0,601.62,Credit Card,New York
fbc9c336-518b-4685-90d2-1961f34c7e40,2024-02-16,3387,72,Non-Binary,Silver,Microwave,Home & Kitchen,7,705.19,10,4442.7,Cash,Los Angeles
3db350b1-cfc5-4d4b-b928-f59ed619cc8c,2022-10-19,4346,37,Female,Gold,Vacuum Cleaner,Home & Kitchen,4,964.87,20,3087.58,Debit Card,Chicago
c70745ad-4ef7-4609-8a95-b3212e1ce220,2023-03-06,3194,49,Non-Binary,Platinum,Vacuum Cleaner,Home & Kitchen,3,487.33,0,1461.99,Debit Card,New York
fcc95216-6489-44e4-8ea7-5c9833f34f30,2022-07-19,8459,21,Non-Binary,Gold,Self-Help,Books,3,321.78,0,965.34,PayPal,New York
6576088a-c1c3-4818-abd7-862c6610beef,2022-09-04,6774,72,Female,Silver,Doll,Toys,4,17.52,10,63.07,Credit Card,Miami
4b877d8b-d74d-4a01-bea7-03913ffcf469,2023-01-08,1101,62,Female,Platinum,Non-Fiction,Books,7,825.62,5,5490.37,PayPal,Houston
e683b720-a532-4ce2-9188-bebeddb1a4c2,2023-03-27,9683,59,Male,Gold,Yoga Mat,Sports,3,761.04,0,2283.12,Debit Card,New York
df27ce0b-1ffa-4799-bbaf-308fe17248e9,2023-08-27,9651,35,Non-Binary,Gold,Laptop,Electronics,8,171.04,15,1163.07,Debit Card,Chicago
27068d80-56eb-41fe-8e5b-25df158aacd2,2023-02-03,7445,71,Male,Gold,Microwave,Home & Kitchen,6,660.1,10,3564.54,PayPal,Houston
dee32bfc-674b-4dc2-a7a4-56c92cb78db3,2024-07-30,2018,50,Male,Platinum,Jacket,Clothing,2,544.24,5,1034.06,Credit Card,New York
eb31084c-4efc-4666-8cbb-465d285110e4,2023-01-23,6002,60,Non-Binary,Gold,Microwave,Home & Kitchen,9,909.83,20,6550.78,Credit Card,Chicago
49c60a91-3ff3-4210-ae4a-7cd460c5eb81,2022-11-07,4763,18,Female,Silver,Jeans,Clothing,3,630.76,20,1513.82,PayPal,Los Angeles
986bd71e-d074-4a7f-ab99-087ae29189f2,2022-04-20,4086,68,Non-Binary,Silver,Jacket,Clothing,3,997.26,10,2692.6,PayPal,Miami
3c80a6da-fa5d-42b3-98ad-0a2b9225213d,2023-09-26,4962,60,Male,Regular,Sneakers,Clothing,3,523.99,0,1571.97,Cash,Los Angeles
8b898a53-6f2d-4822-a5fc-6942c48878a5,2024-02-05,2396,34,Female,Platinum,Football,Sports,10,50.82,5,482.79,PayPal,Chicago
07a3341f-cf2e-487a-8ffa-89d8a2f984ff,2023-02-05,4597,20,Non-Binary,Regular,Self-Help,Books,9,638.26,0,5744.34,Cash,Los Angeles
b6c827fb-1d21-4099-90e4-d0d4bfcf6f52,2022-09-25,9010,53,Female,Regular,Dumbbells,Sports,1,902.38,15,767.02,Cash,Chicago
20774701-e25d-4898-910a-09de77d27c4c,2022-04-21,3098,21,Male,Silver,Non-Fiction,Books,8,895.61,15,6090.15,Debit Card,New York
65a2fda1-e866-4526-968c-985bfc23473b,2024-02-17,7299,68,Female,Platinum,Laptop,Electronics,3,792.88,0,2378.64,Debit Card,New York
30f25938-441e-4d5c-b114-279048275b08,2023-03-25,6702,44,Male,Regular,Laptop,Electronics,7,433.98,0,3037.86,Credit Card,New York
2bd3a5e8-f9be-45f2-8cbb-570b6e1b5397,2022-09-10,9110,60,Non-Binary,Platinum,Dumbbells,Sports,5,535.21,5,2542.25,Debit Card,Chicago
d7ea7a4d-ed43-4779-9f8a-eeb40f54caeb,2022-08-11,6308,65,Non-Binary,Silver,Jacket,Clothing,2,954.85,0,1909.7,Debit Card,New York
3a0f02e4-64b0-49b5-a132-6910c743d422,2023-04-29,9424,31,Non-Binary,Gold,Smartphone,Electronics,9,435.4,15,3330.81,Cash,New York
7ddc4db5-a6c6-4688-b35c-79a4fe172ee9,2024-03-02,3669,30,Male,Platinum,Vacuum Cleaner,Home & Kitchen,3,178.26,15,454.56,Credit Card,Miami
44c30de9-70a4-4d1c-a1a2-a74bd59cc440,2024-01-08,4152,53,Male,Silver,T-shirt,Clothing,9,16.05,20,115.56,Debit Card,Houston
d6e8ebeb-fc61-4327-8b56-88723b04381b,2022-05-03,5037,41,Female,Gold,Non-Fiction,Books,6,380.02,10,2052.11,PayPal,Chicago
7a1b90d6-661f-4bd9-9976-ef9fdf5899f3,2024-03-13,1523,18,Male,Silver,Smartwatch,Electronics,10,396.71,15,3372.03,Cash,Chicago
54c57fd2-7d99-4598-ab25-b2fa33ea38ab,2022-09-06,8808,73,Female,Gold,T-shirt,Clothing,3,242.72,20,582.53,PayPal,Miami
1d686d62-e77b-4c73-bd30-b343513941f4,2023-09-18,3455,38,Female,Platinum,Microwave,Home & Kitchen,1,319.02,15,271.17,PayPal,New York
f394d67e-1308-4cbd-aa28-09fcb941c99e,2023-06-08,6149,39,Female,Regular,Laptop,Electronics,9,809.51,0,7285.59,Cash,New York
730b69ec-224c-4b1d-9b3c-dc867a80aef4,2022-03-30,4621,25,Male,Silver,Yoga Mat,Sports,4,88.35,15,300.39,Credit Card,New York
a9da7bc6-89d9-4f97-b3c7-d2d0d60526c9,2022-07-02,9695,51,Female,Silver,Dumbbells,Sports,6,877.94,10,4740.88,Debit Card,New York
430735db-2e1a-4f5c-a237-63b79b6f84ec,2024-05-18,6117,19,Male,Platinum,T-shirt,Clothing,6,182.72,15,931.87,Debit Card,Chicago
ba82b3fb-d71d-464f-8901-8b8f270d2579,2022-09-23,4609,30,Male,Silver,Smartphone,Electronics,4,330.64,10,1190.3,PayPal,New York
6d8de00d-a044-4356-a2a2-477028784d85,2025-01-10,3474,69,Female,Silver,Blender,Home & Kitchen,5,746.27,5,3544.78,Cash,Chicago
61ab4c8b-330d-41e8-9360-f5619bf91263,2023-09-15,1031,68,Non-Binary,Gold,Doll,Toys,10,198.71,10,1788.39,Cash,Miami
c26309d4-825a-432f-8a49-6aa0c8fdc5c1,2023-11-10,2464,74,Female,Silver,Fiction,Books,9,449.11,10,3637.79,Cash,Miami
01117c27-f14b-419c-84bf-94bd4e3005b8,2023-10-04,8859,62,Non-Binary,Regular,Headphones,Electronics,5,894.87,10,4026.92,Credit Card,Houston
17aaec62-dc97-4ebd-9235-a7d74cb38bb5,2023-10-09,2419,75,Male,Regular,Smartwatch,Electronics,4,629.83,0,2519.32,Credit Card,Houston
59da5fcb-64b1-42c3-9578-92ee85122384,2024-12-14,4313,25,Non-Binary,Gold,Doll,Toys,1,367.37,15,312.26,Credit Card,Los Angeles
f2a03bf1-17d0-4e18-979c-11212a82c9ca,2024-11-26,6911,42,Male,Platinum,Jeans,Clothing,1,82.31,5,78.19,Credit Card,New York
a32f20ba-c652-4bf0-96db-76ebd92d0dbe,2024-07-25,7319,43,Male,Regular,Fiction,Books,9,550.11,15,4208.34,Credit Card,New York
bcc7d866-7d8c-43e3-9c80-186f3e7fef97,2023-05-01,8549,27,Female,Platinum,Headphones,Electronics,2,815.95,15,1387.12,Debit Card,Los Angeles
67c288e0-55f3-4ba3-a74b-8dcdf0af17a1,2025-02-14,6510,28,Non-Binary,Silver,Puzzle,Toys,5,29.98,20,119.92,Debit Card,Houston
c2600f8c-5313-48ab-9bf8-c0fc5c3905b4,2024-10-17,7958,70,Non-Binary,Regular,Dumbbells,Sports,9,234.01,20,1684.87,Debit Card,Miami
357595a2-1418-4532-a80f-5633446fcb85,2024-08-24,3406,27,Female,Silver,Fiction,Books,9,599.74,5,5127.78,PayPal,Los Angeles
754d90d2-ca38-457a-9fca-2f1105762232,2025-03-06,2529,58,Female,Gold,Sneakers,Clothing,9,160.95,15,1231.27,Cash,Miami
e076da56-3ee3-46c2-ae9d-f69cdafdfc23,2024-01-02,4724,71,Non-Binary,Platinum,Vacuum Cleaner,Home & Kitchen,4,535.74,20,1714.37,Debit Card,New York
9e30e9cf-fc8e-41b0-9f0d-af50fd9aba74,2023-10-03,9401,60,Female,Regular,Headphones,Electronics,3,690.63,20,1657.51,Cash,Chicago
09bcec32-68c8-42b1-9c37-ab5a2c68fa54,2024-06-01,4522,46,Female,Platinum,Lego Set,Toys,2,357.53,20,572.05,Credit Card,Chicago
698d7b4c-97b8-4461-a91e-4d473eb119ec,2023-05-10,1823,66,Male,Gold,T-shirt,Clothing,10,943.84,0,9438.4,Cash,Miami
f774600c-3d29-42a2-893b-32a185072737,2024-07-10,5169,24,Male,Regular,Coffee Maker,Home & Kitchen,6,105.41,20,505.97,Cash,Miami
75f46197-f0dc-4a00-aa7b-ef77aba308f9,2024-06-16,1416,64,Female,Platinum,Vacuum Cleaner,Home & Kitchen,6,995.22,15,5075.62,PayPal,Houston
947b252d-35ca-4af1-b4f0-18daac1dc207,2023-01-22,4082,29,Non-Binary,Regular,Football,Sports,3,619.89,5,1766.69,Credit Card,Los Angeles
6cab29c6-60c5-4143-8053-953151ccd9bc,2024-12-23,7171,66,Male,Gold,Smartphone,Electronics,7,738.75,10,4654.12,PayPal,Chicago
e37fff8c-3ee0-4f9b-ac3a-075120c71b8a,2023-08-01,9577,54,Non-Binary,Silver,Sneakers,Clothing,9,320.1,10,2592.81,Cash,New York
19826117-580d-47c2-84f0-0f1e6ea20c99,2024-11-09,4088,57,Female,Regular,Sneakers,Clothing,1,188.94,20,151.15,Cash,Miami
ab5a7a04-81b4-40ba-a38d-db34763d4922,2024-11-26,5415,64,Female,Regular,Remote Car,Toys,10,807.78,0,8077.8,PayPal,Chicago
9c957dd6-0663-4919-82b7-c501ffdc98eb,2024-05-22,8575,61,Male,Regular,Jeans,Clothing,6,77.77,0,466.62,PayPal,Chicago
fe7c3711-4497-4a87-be6b-546a21b12ad9,2024-10-05,4676,55,Female,Regular,Football,Sports,4,583.2,15,1982.88,PayPal,Miami
37d7edd2-2b73-4b05-8002-9324cac89344,2023-09-12,9188,46,Male,Gold,Non-Fiction,Books,5,810.95,0,4054.75,Cash,New York
788681e7-076d-4de1-a473-f4bed0a37977,2023-09-28,2994,68,Non-Binary,Gold,Science,Books,8,953.26,15,6482.17,Debit Card,Chicago
962d3c8f-4561-44d1-ba5a-55a1dc7dabca,2022-10-12,2864,59,Female,Platinum,Vacuum Cleaner,Home & Kitchen,8,347.71,5,2642.6,Debit Card,Miami
0ce4bd26-46d3-45ba-9386-c60b8026d0a4,2024-11-26,4909,33,Male,Silver,Lego Set,Toys,5,222.57,15,945.92,Debit Card,Miami
617ad5c2-5ce5-419a-a255-132bfbd03487,2025-01-13,1507,47,Male,Silver,Blender,Home & Kitchen,5,659.15,10,2966.18,Credit Card,New York
9a49feaf-a487-4bc0-8e17-ead3f9d14ec4,2023-08-14,6944,36,Non-Binary,Gold,Smartwatch,Electronics,10,280.8,10,2527.2,Debit Card,Houston
5b0f6cf1-7ad7-4f81-acef-c5ee530a0dd6,2022-10-21,5740,75,Non-Binary,Silver,Vacuum Cleaner,Home & Kitchen,2,981.18,10,1766.12,Credit Card,Chicago
88c55fd2-d2aa-48dc-9556-95229c8224c0,2024-05-24,4835,20,Male,Regular,Self-Help,Books,6,227.66,15,1161.07,Cash,Los Angeles
